id,category,vulnerability_family,error_name,priority,severity,target_action,oracle_required,evidence_required,reward_trigger,reward_evidence,reward_control,reward_reproduce,reward_confirm,penalty_fp,penalty_duplicate,penalty_unsafe,safe_fixture,source_reference
SEC-311,business-logic,price-tampering,클라이언트 금액 변조 (로그인 폼),상,1.0,로그인 폼 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-311,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-312,business-logic,price-tampering,클라이언트 금액 변조 (회원가입 폼),상,1.0,회원가입 폼 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-312,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-313,business-logic,price-tampering,클라이언트 금액 변조 (주소 필드),상,1.0,주소 필드 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-313,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-314,business-logic,price-tampering,클라이언트 금액 변조 (쿠폰 필드),상,1.0,쿠폰 필드 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-314,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-315,business-logic,price-tampering,클라이언트 금액 변조 (정렬 파라미터),상,1.0,정렬 파라미터 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-315,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-316,business-logic,price-tampering,클라이언트 금액 변조 (페이지네이션),상,1.0,페이지네이션 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-316,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-317,business-logic,price-tampering,클라이언트 금액 변조 (파일명 필드),상,1.0,파일명 필드 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-317,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-318,business-logic,price-tampering,클라이언트 금액 변조 (채팅 입력),상,1.0,채팅 입력 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-318,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-319,business-logic,price-tampering,클라이언트 금액 변조 (공지사항),상,1.0,공지사항 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-319,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-320,business-logic,price-tampering,클라이언트 금액 변조 (리뷰 입력),상,1.0,리뷰 입력 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-320,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-321,business-logic,price-tampering,클라이언트 금액 변조 (태그 입력),상,1.0,태그 입력 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-321,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-322,business-logic,price-tampering,클라이언트 금액 변조 (초대 메시지),상,1.0,초대 메시지 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-322,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-323,business-logic,price-tampering,클라이언트 금액 변조 (배송 메모),상,1.0,배송 메모 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-323,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-324,business-logic,price-tampering,클라이언트 금액 변조 (환불 사유),상,1.0,환불 사유 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-324,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-325,business-logic,price-tampering,클라이언트 금액 변조 (검색 제안),상,1.0,검색 제안 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-325,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-326,business-logic,price-tampering,클라이언트 금액 변조 (알림 제목),상,1.0,알림 제목 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-326,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-327,business-logic,price-tampering,클라이언트 금액 변조 (캘린더 제목),상,1.0,캘린더 제목 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-327,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-328,business-logic,price-tampering,클라이언트 금액 변조 (리포트 필터),상,1.0,리포트 필터 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-328,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-329,business-logic,price-tampering,클라이언트 금액 변조 (CSV 업로드),상,1.0,CSV 업로드 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-329,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-330,business-logic,price-tampering,클라이언트 금액 변조 (API query),상,1.0,API query 결제 금액을 fixture 값으로 변경,서버 subtotal과 결제 금액이 다른데 승인되면 취약,cart_state;request;response;server_total,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-330,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-331,business-logic,idempotency,멱등성 키 누락 (검색창),상,1.0,동일 key로 검색창 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-331,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-332,business-logic,idempotency,멱등성 키 누락 (프로필 소개),상,1.0,동일 key로 프로필 소개 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-332,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-333,business-logic,idempotency,멱등성 키 누락 (문의 폼),상,1.0,동일 key로 문의 폼 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-333,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-334,business-logic,idempotency,멱등성 키 누락 (상품명 필드),상,1.0,동일 key로 상품명 필드 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-334,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-335,business-logic,idempotency,멱등성 키 누락 (파일 설명),상,1.0,동일 key로 파일 설명 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-335,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-336,business-logic,idempotency,멱등성 키 누락 (댓글 입력),상,1.0,동일 key로 댓글 입력 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-336,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-337,business-logic,idempotency,멱등성 키 누락 (예약 메모),상,1.0,동일 key로 예약 메모 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-337,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-338,business-logic,idempotency,멱등성 키 누락 (장바구니),상,1.0,동일 key로 장바구니 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-338,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-339,business-logic,idempotency,멱등성 키 누락 (결제 폼),상,1.0,동일 key로 결제 폼 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-339,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-340,business-logic,idempotency,멱등성 키 누락 (필터 파라미터),상,1.0,동일 key로 필터 파라미터 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-340,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-341,business-logic,idempotency,멱등성 키 누락 (로그인 폼),상,1.0,동일 key로 로그인 폼 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-341,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-342,business-logic,idempotency,멱등성 키 누락 (회원가입 폼),상,1.0,동일 key로 회원가입 폼 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-342,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-343,business-logic,idempotency,멱등성 키 누락 (주소 필드),상,1.0,동일 key로 주소 필드 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-343,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-344,business-logic,idempotency,멱등성 키 누락 (쿠폰 필드),상,1.0,동일 key로 쿠폰 필드 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-344,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-345,business-logic,idempotency,멱등성 키 누락 (정렬 파라미터),상,1.0,동일 key로 정렬 파라미터 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-345,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-346,business-logic,idempotency,멱등성 키 누락 (페이지네이션),상,1.0,동일 key로 페이지네이션 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-346,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-347,business-logic,idempotency,멱등성 키 누락 (파일명 필드),상,1.0,동일 key로 파일명 필드 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-347,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-348,business-logic,idempotency,멱등성 키 누락 (채팅 입력),상,1.0,동일 key로 채팅 입력 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-348,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-349,business-logic,idempotency,멱등성 키 누락 (공지사항),상,1.0,동일 key로 공지사항 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-349,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-350,business-logic,idempotency,멱등성 키 누락 (리뷰 입력),상,1.0,동일 key로 리뷰 입력 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-350,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-351,business-logic,idempotency,멱등성 키 누락 (태그 입력),상,1.0,동일 key로 태그 입력 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-351,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-352,business-logic,idempotency,멱등성 키 누락 (초대 메시지),상,1.0,동일 key로 초대 메시지 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-352,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-353,business-logic,idempotency,멱등성 키 누락 (배송 메모),상,1.0,동일 key로 배송 메모 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-353,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-354,business-logic,idempotency,멱등성 키 누락 (환불 사유),상,1.0,동일 key로 환불 사유 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-354,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-355,business-logic,idempotency,멱등성 키 누락 (검색 제안),상,1.0,동일 key로 검색 제안 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-355,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-356,business-logic,idempotency,멱등성 키 누락 (알림 제목),상,1.0,동일 key로 알림 제목 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-356,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-357,business-logic,idempotency,멱등성 키 누락 (캘린더 제목),상,1.0,동일 key로 캘린더 제목 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-357,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-358,business-logic,idempotency,멱등성 키 누락 (리포트 필터),상,1.0,동일 key로 리포트 필터 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-358,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-359,business-logic,idempotency,멱등성 키 누락 (CSV 업로드),상,1.0,동일 key로 CSV 업로드 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-359,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-360,business-logic,idempotency,멱등성 키 누락 (API query),상,1.0,동일 key로 API query 요청 두 번 전송,서로 다른 거래를 생성하면 취약,idempotency_key;request_sequence;transaction_ids,0.10,0.20,0.30,0.40,1.0,-1.00,0.00,-1.50,jwas-safe-360,OWASP Top 10 2021 A04 Insecure Design; OWASP API6:2023
SEC-361,availability,async-no-feedback,비동기 pending 피드백 부재 (검색창),중,0.6,검색창를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-361,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-362,availability,async-no-feedback,비동기 pending 피드백 부재 (프로필 소개),중,0.6,프로필 소개를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-362,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-363,availability,async-no-feedback,비동기 pending 피드백 부재 (문의 폼),중,0.6,문의 폼를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-363,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-364,availability,async-no-feedback,비동기 pending 피드백 부재 (상품명 필드),중,0.6,상품명 필드를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-364,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-365,availability,async-no-feedback,비동기 pending 피드백 부재 (파일 설명),중,0.6,파일 설명를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-365,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-366,availability,async-no-feedback,비동기 pending 피드백 부재 (댓글 입력),중,0.6,댓글 입력를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-366,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-367,availability,async-no-feedback,비동기 pending 피드백 부재 (예약 메모),중,0.6,예약 메모를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-367,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-368,availability,async-no-feedback,비동기 pending 피드백 부재 (장바구니),중,0.6,장바구니를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-368,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-369,availability,async-no-feedback,비동기 pending 피드백 부재 (결제 폼),중,0.6,결제 폼를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-369,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-370,availability,async-no-feedback,비동기 pending 피드백 부재 (필터 파라미터),중,0.6,필터 파라미터를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-370,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-371,availability,async-no-feedback,비동기 pending 피드백 부재 (로그인 폼),중,0.6,로그인 폼를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-371,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-372,availability,async-no-feedback,비동기 pending 피드백 부재 (회원가입 폼),중,0.6,회원가입 폼를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-372,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-373,availability,async-no-feedback,비동기 pending 피드백 부재 (주소 필드),중,0.6,주소 필드를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-373,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-374,availability,async-no-feedback,비동기 pending 피드백 부재 (쿠폰 필드),중,0.6,쿠폰 필드를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-374,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-375,availability,async-no-feedback,비동기 pending 피드백 부재 (정렬 파라미터),중,0.6,정렬 파라미터를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-375,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-376,availability,async-no-feedback,비동기 pending 피드백 부재 (페이지네이션),중,0.6,페이지네이션를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-376,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-377,availability,async-no-feedback,비동기 pending 피드백 부재 (파일명 필드),중,0.6,파일명 필드를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-377,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-378,availability,async-no-feedback,비동기 pending 피드백 부재 (채팅 입력),중,0.6,채팅 입력를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-378,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-379,availability,async-no-feedback,비동기 pending 피드백 부재 (공지사항),중,0.6,공지사항를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-379,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-380,availability,async-no-feedback,비동기 pending 피드백 부재 (리뷰 입력),중,0.6,리뷰 입력를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-380,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-381,availability,async-no-feedback,비동기 pending 피드백 부재 (태그 입력),중,0.6,태그 입력를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-381,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-382,availability,async-no-feedback,비동기 pending 피드백 부재 (초대 메시지),중,0.6,초대 메시지를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-382,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-383,availability,async-no-feedback,비동기 pending 피드백 부재 (배송 메모),중,0.6,배송 메모를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-383,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-384,availability,async-no-feedback,비동기 pending 피드백 부재 (환불 사유),중,0.6,환불 사유를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-384,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-385,availability,async-no-feedback,비동기 pending 피드백 부재 (검색 제안),중,0.6,검색 제안를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-385,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
SEC-386,availability,async-no-feedback,비동기 pending 피드백 부재 (알림 제목),중,0.6,알림 제목를 고정 deadline까지 관찰,pending인데 UI 피드백과 취소 경로가 없으면 취약,request;elapsed;api_state;dom_feedback,0.10,0.20,0.30,0.40,0.6,-1.00,0.00,-1.50,jwas-safe-386,OWASP API4:2023 Unrestricted Resource Consumption; OWASP WSTG
